data_hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
06/07/2011 03:45,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORDESTE       ,           ,,0060998947.00,0079993754.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 05:30,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,NÃO,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 06:50,ABALROAMENTO COM VITIMA                           ,,,VENDA NOVA     ,           ,,0060749557.00,0081003888.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 07:00,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,OESTE          ,           ,,0060411474.00,0079426664.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 07:10,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,POLICIA CIVIL  ,,0061218307.00,0079651405.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 07:10,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 08:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,,0061095283.00,0080229396.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 08:15,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060399422.00,0078875998.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 08:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060857218.00,0080564652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 09:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,OESTE          ,           ,,0060882154.00,0079554277.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 09:55,CHOQUE MECANICO COM VITIMA                        ,,ASFALTO        ,CENTRO-SUL     ,           ,,0061104704.00,0079730467.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 10:30,QUEDA DE PESSOA DE VEICULO                        ,,,CENTRO-SUL     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 10:40,CHOQUE MECANICO COM VITIMA                        ,,ASFALTO        ,OESTE          ,           ,,0060496202.00,0079510923.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 12:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061149599.00,0079715568.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 12:40,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060448873.00,0079484062.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 12:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061084284.00,0079752996.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 14:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060616000.00,0080941371.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 15:00,ABALROAMENTO COM VITIMA                           ,BOM            ,CALCAMENTO     ,LESTE          ,           ,,0061417546.00,0080129107.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 15:33,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,ASFALTO        ,NOROESTE       ,           ,SIM,0060615668.00,0079581907.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 16:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NOROESTE       ,           ,,0060472045.00,0079748510.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 16:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060385472.00,0079872157.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 16:45,CHOQUE MECANICO COM VITIMA                        ,,,CENTRO-SUL     ,           ,,0061302850.00,0079665855.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:00,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061253718.00,0079337886.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:10,OUTROS COM VITIMA                                 ,,,CENTRO-SUL     ,           ,,0060999273.00,0079422669.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,NÃO,0061220835.00,0080188969.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,BARREIRO       ,           ,,0060344375.00,0078946815.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:30,COLISAO DE VEICULOS COM VITIMA                    ,,ASFALTO        ,OESTE          ,           ,,0060764610.00,0079592241.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:30,CHOQUE MECANICO COM VITIMA                        ,,,LESTE          ,           ,SIM,0061248798.00,0079858620.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:31,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0060985502.00,0079642228.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 17:40,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060492457.00,0079649350.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 18:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0060997915.00,0079717835.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 18:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,           ,,0060870803.00,0079210347.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 18:50,QUEDA DE PESSOA DE VEICULO                        ,,,BARREIRO       ,           ,,0060176961.00,0078511933.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 18:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,VENDA NOVA     ,           ,,0060877276.00,0080708286.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 19:00,ABALROAMENTO COM VITIMA                           ,,ASFALTO        ,PAMPULHA       ,           ,,0060519702.00,0080187001.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 19:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,LESTE          ,           ,,0061294969.00,0079908985.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 20:05,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061103571.00,0079789425.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 21:10,ABALROAMENTO COM VITIMA                           ,,,LESTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/07/2011 21:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061087183.00,0079603028.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 00:15,CHOQUE MECANICO COM VITIMA                        ,,,NORTE          ,           ,,0061453873.00,0080593185.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 06:30,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060891639.00,0079992756.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 07:00,CHOQUE MECANICO COM VITIMA                        ,,ASFALTO        ,NORDESTE       ,           ,SIM,0061230444.00,0080294698.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 07:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,LESTE          ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 07:30,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,NOROESTE       ,POLICIA CIVIL  ,,0060313956.00,0079877893.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 07:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060889744.00,0079597038.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 08:20,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060740074.00,0079806152.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 09:10,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,           ,SIM,0060219284.00,0079072801.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 09:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060926007.00,0080303269.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 09:30,ABALROAMENTO COM VITIMA                           ,,,CENTRO-SUL     ,           ,,0061100101.00,0079748864.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 11:00,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060941592.00,0079796503.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 11:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORTE          ,           ,NÃO,0061393995.00,0080655221.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 11:52,COLISAO DE VEICULOS COM VITIMA                    ,,,NORDESTE       ,           ,,0061439966.00,0080457572.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 12:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,NÃO,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 13:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,NÃO,0060433389.00,0080735874.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 13:55,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,           ,NÃO,0060538047.00,0079234916.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 14:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,CENTRO-SUL     ,           ,,0061151940.00,0079753629.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 15:00,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061261507.00,0079566323.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 15:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061104157.00,0079573504.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 15:00,ABALROAMENTO COM VITIMA                           ,,,LESTE          ,           ,,0061387729.00,0079838433.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 15:00,COLISAO DE VEICULOS COM VITIMA                    ,,,LESTE          ,           ,,0061408048.00,0079844339.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 15:40,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060644206.00,0079844500.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 16:00,CHOQUE MECANICO COM VITIMA                        ,,ASFALTO        ,NOROESTE       ,           ,,0060526029.00,0079799926.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 16:30,OUTROS COM VITIMA                                 ,,,BARREIRO       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 16:30,ABALROAMENTO COM VITIMA                           ,,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061148277.00,0079764179.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 16:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,CENTRO-SUL     ,           ,,0061199032.00,0079495022.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 17:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,NÃO,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 17:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061189690.00,0079623399.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 18:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,           ,NÃO,0060970504.00,0080810305.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
07/07/2011 18:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,LESTE          ,           ,,0061382759.00,0079903020.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 18:40,OUTROS COM VITIMA                                 ,,,CENTRO-SUL     ,           ,,0060938233.00,0079574279.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 18:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061125714.00,0079654969.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 19:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,SIM,0060594524.00,0081000011.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 19:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,NÃO,0060632467.00,0081142702.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 19:40,ABALROAMENTO COM VITIMA                           ,,,NORDESTE       ,           ,,0061179425.00,0080117463.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 20:05,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060440167.00,0079641030.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 20:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061133810.00,0079522414.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 20:50,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,CALCAMENTO     ,VENDA NOVA     ,           ,NÃO,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 21:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,NÃO,0060634953.00,0079767369.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 21:10,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,           ,NÃO,0061396282.00,0079956827.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/07/2011 22:03,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0061440710.00,0080227013.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
07/07/2011 22:15,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,SIM,0061207255.00,0080166753.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 01:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 01:12,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060965098.00,0080066214.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 01:30,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061129020.00,0079865205.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
08/07/2011 03:20,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060769430.00,0079793656.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 04:45,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 06:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060710836.00,0080822299.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 06:15,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061263619.00,0079693449.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 06:30,ABALROAMENTO COM VITIMA                           ,,,NORDESTE       ,           ,,0061213484.00,0080048691.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060844474.00,0080665913.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:02,ABALROAMENTO COM VITIMA                           ,,,PAMPULHA       ,           ,,0060553926.00,0080197447.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:10,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060364366.00,0080204646.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:20,ABALROAMENTO COM VITIMA                           ,,,NORDESTE       ,           ,,0061212615.00,0080159356.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060218105.00,0078901535.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,OESTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:45,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060749774.00,0080524353.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 07:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061084284.00,0079752996.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 08:00,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0060478830.00,0080400631.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 08:20,ABALROAMENTO COM VITIMA                           ,,,NORTE          ,           ,,0060815958.00,0080563695.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 08:25,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,LESTE          ,           ,,0061675609.00,0079724794.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 09:10,ABALROAMENTO COM VITIMA                           ,BOM            ,CALCAMENTO     ,PAMPULHA       ,           ,,0060763751.00,0080569704.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 09:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 09:53,COLISAO DE VEICULOS COM VITIMA                    ,,ASFALTO        ,NOROESTE       ,           ,,0060210714.00,0079504523.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 11:00,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061074806.00,0079101054.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:00,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0060985342.00,0080133150.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,           ,,0060964114.00,0080697932.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:40,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:43,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NORTE          ,           ,,0061231740.00,0080458191.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:45,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060772311.00,0079683329.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 12:50,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,,PAMPULHA       ,           ,,0060625853.00,0080596737.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060153757.00,0078597047.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060709924.00,0080061773.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:20,ABALROAMENTO COM VITIMA                           ,,,NORTE          ,           ,,0060953427.00,0080687483.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:34,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,OESTE          ,           ,SIM,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:38,ABALROAMENTO COM VITIMA                           ,,,OESTE          ,           ,,0060857955.00,0079463066.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:40,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061206525.00,0079690019.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 13:50,ABALROAMENTO COM VITIMA                           ,BOM            ,CALCAMENTO     ,LESTE          ,           ,,0061552962.00,0080029576.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 14:30,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,,OESTE          ,           ,,0060577229.00,0079205990.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 15:00,COLISAO DE VEICULOS COM VITIMA                    ,,,PAMPULHA       ,           ,,0061186635.00,0080332448.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 15:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060926909.00,0079721706.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 15:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,PAMPULHA       ,           ,,0060835004.00,0080728939.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 15:40,COLISAO DE VEICULOS COM VITIMA                    ,,,PAMPULHA       ,           ,,0060581679.00,0080380340.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 16:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060338905.00,0078940093.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 16:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,,0061481558.00,0080296264.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 16:30,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 16:30,QUEDA DE PESSOA DE VEICULO                        ,,,BARREIRO       ,           ,,0059922965.00,0079075389.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 16:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,           ,SIM,0060900915.00,0079683653.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/07/2011 17:05,ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061059708.00,0079861670.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
08/07/2011 17:35,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,           ,,0061257819.00,0079922309.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
